日期,股票代码,股票简称,回报率(不考虑分红)
20140613,601328    ,交通银行,0.0104
20140613,601336    ,新华保险,0.0175
20140616,600016    ,民生银行,0.0309
20140616,600309    ,万华化学,-0.0402
20140616,600340    ,华夏幸福,0.0212
20140616,600690    ,青岛海尔,0.0136
20140616,600703    ,三安光电,-0.0034
20140616,600887    ,伊利股份,-0.0036
20140616,601166    ,兴业银行,0.0158
20140616,601186    ,中国铁建,0.0197
20140616,601288    ,农业银行,0.0000
20140616,601328    ,交通银行,0.0103
20140616,601336    ,新华保险,0.0033
20140617,600016    ,民生银行,-0.0078
20140617,600309    ,万华化学,-0.0006
20140617,600340    ,华夏幸福,0.0074
20140617,600690    ,青岛海尔,-0.0166
20140617,600703    ,三安光电,-0.0195
20140617,600887    ,伊利股份,-0.0127
20140617,601166    ,兴业银行,-0.0146
20140617,601186    ,中国铁建,-0.0107
20140617,601288    ,农业银行,-0.0039
20140617,601328    ,交通银行,-0.0102
20140617,601336    ,新华保险,-0.0213
20140618,600016    ,民生银行,0.0052
20140618,600309    ,万华化学,-0.0313
20140618,600340    ,华夏幸福,-0.0431
20140618,600690    ,青岛海尔,-0.0466
20140618,600703    ,三安光电,0.0078
20140618,600887    ,伊利股份,-0.0089
20140618,601166    ,兴业银行,-0.0079
20140618,601186    ,中国铁建,-0.0152
20140618,601288    ,农业银行,-0.0195
20140618,601328    ,交通银行,-0.0077
20140618,601336    ,新华保险,-0.0047
20140619,600016    ,民生银行,-0.0039
20140619,600309    ,万华化学,-0.0388
20140619,600340    ,华夏幸福,-0.0385
20140619,600690    ,青岛海尔,-0.0109
20140619,600703    ,三安光电,-0.0270
20140619,600887    ,伊利股份,-0.0185
20140619,601166    ,兴业银行,-0.0169
20140619,601186    ,中国铁建,-0.0088
20140619,601288    ,农业银行,-0.0119
20140619,601328    ,交通银行,-0.0078
20140619,601336    ,新华保险,-0.0143
20140620,600016    ,民生银行,0.0105
20140620,600309    ,万华化学,0.0054
20140620,600340    ,华夏幸福,0.0004
20140620,600690    ,青岛海尔,-0.0034
20140620,600703    ,三安光电,0.0062
20140620,600887    ,伊利股份,0.0009
20140620,601166    ,兴业银行,0.0101
20140620,601186    ,中国铁建,0.0111
20140620,601288    ,农业银行,0.0080
20140620,601328    ,交通银行,0.0052
20140620,601336    ,新华保险,-0.0043
20140623,600016    ,民生银行,-0.0104
20140623,600309    ,万华化学,-0.0060
20140623,600340    ,华夏幸福,0.0104
20140623,600690    ,青岛海尔,-0.0221
20140623,600703    ,三安光电,-0.0105
20140623,600887    ,伊利股份,-0.0097
20140623,601166    ,兴业银行,-0.0070
20140623,601186    ,中国铁建,-0.0088
20140623,601288    ,农业银行,-0.0040
20140623,601328    ,交通银行,0.0052
20140623,601336    ,新华保险,0.0010
20140624,600016    ,民生银行,-0.0039
20140624,600309    ,万华化学,0.0067
20140624,600340    ,华夏幸福,-0.0107
20140624,600690    ,青岛海尔,-0.0211
20140624,600703    ,三安光电,-0.0004
20140624,600887    ,伊利股份,0.0076
20140624,601166    ,兴业银行,0.0030
20140624,601186    ,中国铁建,0.0089
20140624,601288    ,农业银行,0.0000
20140624,601328    ,交通银行,0.0026
20140624,601336    ,新华保险,0.0203
20140625,600016    ,民生银行,-0.0132
20140625,600309    ,万华化学,0.0007
20140625,600340    ,华夏幸福,-0.0052
20140625,600690    ,青岛海尔,0.0072
20140625,600703    ,三安光电,0.0031
20140625,600887    ,伊利股份,0.0195
20140625,601166    ,兴业银行,-0.0070
20140625,601186    ,中国铁建,-0.0022
20140625,601288    ,农业银行,0.0040
20140625,601328    ,交通银行,-0.0052
20140625,601336    ,新华保险,-0.0289
20140626,600016    ,民生银行,0.0000
20140626,600309    ,万华化学,0.0033
20140626,600340    ,华夏幸福,0.0133
20140626,600690    ,青岛海尔,0.0272
20140626,600703    ,三安光电,0.0088
20140626,600887    ,伊利股份,0.0247
20140626,601166    ,兴业银行,0.0071
20140626,601186    ,中国铁建,0.0022
20140626,601288    ,农业银行,0.0080
20140626,601328    ,交通银行,0.0026
20140626,601336    ,新华保险,0.0151
20140627,600016    ,民生银行,-0.0096
20140627,600309    ,万华化学,-0.0047
20140627,600340    ,华夏幸福,0.0004
20140627,600690    ,青岛海尔,0.0007
20140627,600703    ,三安光电,0.0035
20140627,600887    ,伊利股份,0.0027
20140627,601166    ,兴业银行,0.0010
20140627,601186    ,中国铁建,0.0088
20140627,601288    ,农业银行,-0.0040
20140627,601328    ,交通银行,0.0026
20140627,601336    ,新华保险,-0.0082
20140630,600016    ,民生银行,0.0032
20140630,600309    ,万华化学,0.0134
20140630,600340    ,华夏幸福,-0.0016
20140630,600690    ,青岛海尔,0.0264
20140630,600703    ,三安光电,0.0196
20140630,600887    ,伊利股份,-0.0057
20140630,601166    ,兴业银行,0.0091
20140630,601186    ,中国铁建,0.0044
20140630,601288    ,农业银行,0.0000
20140630,601328    ,交通银行,0.0026
20140630,601336    ,新华保险,0.0252
20140701,600016    ,民生银行,0.0000
20140701,600309    ,万华化学,-0.0007
20140701,600340    ,华夏幸福,-0.0155
20140701,600690    ,青岛海尔,-0.0210
20140701,600703    ,三安光电,-0.0192
20140701,600887    ,伊利股份,0.0009
20140701,601166    ,兴业银行,-0.0020
20140701,601186    ,中国铁建,-0.0022
20140701,601288    ,农业银行,0.0040
20140701,601328    ,交通银行,0.0000
20140701,601336    ,新华保险,-0.0024
20140702,600016    ,民生银行,0.0032
20140702,600309    ,万华化学,-0.0046
20140702,600340    ,华夏幸福,-0.0036
20140702,600690    ,青岛海尔,-0.0042
20140702,600703    ,三安光电,-0.0052
20140702,600887    ,伊利股份,-0.0293
20140702,601166    ,兴业银行,0.0050
20140702,601186    ,中国铁建,-0.0022
20140702,601288    ,农业银行,-0.0040
20140702,601328    ,交通银行,0.0052
20140702,601336    ,新华保险,0.0062
20140703,600016    ,民生银行,0.0048
20140703,600309    ,万华化学,0.0040
20140703,600340    ,华夏幸福,0.0126
20140703,600690    ,青岛海尔,-0.0063
20140703,600703    ,三安光电,0.0074
20140703,600887    ,伊利股份,0.0006
20140703,601166    ,兴业银行,-0.0010
20140703,601186    ,中国铁建,-0.0022
20140703,601288    ,农业银行,-0.0635
20140703,601328    ,交通银行,0.0000
20140703,601336    ,新华保险,0.0028
20140704,600016    ,民生银行,-0.0048
20140704,600309    ,万华化学,-0.0046
20140704,600340    ,华夏幸福,0.0008
20140704,600690    ,青岛海尔,0.0063
20140704,600703    ,三安光电,0.0122
20140704,600887    ,伊利股份,0.0342
20140704,601166    ,兴业银行,-0.0030
20140704,601186    ,中国铁建,0.0022
20140704,601288    ,农业银行,0.0000
20140704,601328    ,交通银行,0.0077
20140704,601336    ,新华保险,0.0244
20140707,600016    ,民生银行,-0.0032
20140707,600309    ,万华化学,-0.0159
20140707,600340    ,华夏幸福,0.0192
20140707,600690    ,青岛海尔,-0.0195
20140707,600703    ,三安光电,-0.0843
20140707,600887    ,伊利股份,0.0054
20140707,601166    ,兴业银行,0.0010
20140707,601186    ,中国铁建,0.0131
20140707,601288    ,农业银行,0.0042
20140707,601328    ,交通银行,0.0076
20140707,601336    ,新华保险,0.0128
20140708,600016    ,民生银行,-0.0016
20140708,600309    ,万华化学,-0.0054
20140708,600340    ,华夏幸福,-0.0071
20140708,600690    ,青岛海尔,-0.0014
20140708,600703    ,三安光电,0.0035
20140708,600887    ,伊利股份,0.0114
20140708,601166    ,兴业银行,-0.0050
20140708,601186    ,中国铁建,0.0065
20140708,601288    ,农业银行,0.0000
20140708,601328    ,交通银行,0.0000
20140708,601336    ,新华保险,0.0041
20140709,600016    ,民生银行,-0.0145
20140709,600309    ,万华化学,-0.0285
20140709,600340    ,华夏幸福,-0.0190
20140709,600690    ,青岛海尔,-0.0248
20140709,600703    ,三安光电,-0.0119
20140709,600887    ,伊利股份,-0.0195
20140709,601166    ,兴业银行,-0.0160
20140709,601186    ,中国铁建,-0.0128
20140709,601288    ,农业银行,-0.0042
20140709,601328    ,交通银行,-0.0126
20140709,601336    ,新华保险,-0.0185
20140710,600016    ,民生银行,-0.0098
20140710,600309    ,万华化学,0.0042
20140710,600340    ,华夏幸福,-0.0076
20140710,600690    ,青岛海尔,0.0007
20140710,600703    ,三安光电,-0.0397
20140710,600887    ,伊利股份,-0.0286
20140710,601166    ,兴业银行,-0.0020
20140710,601186    ,中国铁建,0.0195
20140710,601288    ,农业银行,0.0000
20140710,601328    ,交通银行,-0.0026
20140710,601336    ,新华保险,-0.0133
20140711,600016    ,民生银行,0.0000
20140711,600309    ,万华化学,0.0076
20140711,600340    ,华夏幸福,0.0073
20140711,600690    ,青岛海尔,0.0160
20140711,600703    ,三安光电,0.0081
20140711,600887    ,伊利股份,0.0016
20140711,601166    ,兴业银行,0.0031
20140711,601186    ,中国铁建,0.0170
20140711,601288    ,农业银行,-0.0042
20140711,601328    ,交通银行,-0.0615
20140711,601336    ,新华保险,0.0056
20140714,600016    ,民生银行,0.0000
20140714,600309    ,万华化学,0.0007
20140714,600340    ,华夏幸福,-0.0028
20140714,600690    ,青岛海尔,0.0272
20140714,600703    ,三安光电,0.0205
20140714,600887    ,伊利股份,0.0139
20140714,601166    ,兴业银行,0.0020
20140714,601186    ,中国铁建,0.0042
20140714,601288    ,农业银行,0.0043
20140714,601328    ,交通银行,0.0055
20140714,601336    ,新华保险,0.0162
20140715,600016    ,民生银行,-0.0033
20140715,600309    ,万华化学,0.0193
20140715,600340    ,华夏幸福,0.0222
20140715,600690    ,青岛海尔,-0.0042
20140715,600703    ,三安光电,-0.0029
20140715,600887    ,伊利股份,0.0357
20140715,601166    ,兴业银行,0.0081
20140715,601186    ,中国铁建,0.0042
20140715,601288    ,农业银行,0.0042
20140715,601328    ,交通银行,0.0027
20140715,601336    ,新华保险,-0.0164
20140716,600016    ,民生银行,0.0017
20140716,600309    ,万华化学,0.0000
20140716,600340    ,华夏幸福,0.0399
20140716,600690    ,青岛海尔,-0.0063
20140716,600703    ,三安光电,-0.0165
20140716,600887    ,伊利股份,-0.0320
20140716,601166    ,兴业银行,-0.0020
20140716,601186    ,中国铁建,0.0021
20140716,601288    ,农业银行,0.0000
20140716,601328    ,交通银行,0.0108
20140716,601336    ,新华保险,0.0042
20140717,600016    ,民生银行,-0.0050
20140717,600309    ,万华化学,-0.0135
20140717,600340    ,华夏幸福,0.0008
20140717,600690    ,青岛海尔,0.0063
20140717,600703    ,三安光电,-0.0132
20140717,600887    ,伊利股份,-0.0064
20140717,601166    ,兴业银行,-0.0040
20140717,601186    ,中国铁建,-0.0103
20140717,601288    ,农业银行,0.0000
20140717,601328    ,交通银行,-0.0080
20140717,601336    ,新华保险,-0.0111
20140718,600016    ,民生银行,0.0000
20140718,600309    ,万华化学,0.0082
20140718,600340    ,华夏幸福,0.0653
20140718,600690    ,青岛海尔,0.0217
20140718,600703    ,三安光电,0.0022
20140718,600887    ,伊利股份,0.0262
20140718,601166    ,兴业银行,-0.0365
20140718,601186    ,中国铁建,0.0167
20140718,601288    ,农业银行,0.0000
20140718,601328    ,交通银行,0.0027
20140718,601336    ,新华保险,0.0047
20140721,600016    ,民生银行,-0.0100
20140721,600309    ,万华化学,0.0354
20140721,600340    ,华夏幸福,0.0000
20140721,600690    ,青岛海尔,0.0397
20140721,600703    ,三安光电,0.0007
20140721,600887    ,伊利股份,0.0461
20140721,601166    ,兴业银行,-0.0032
20140721,601186    ,中国铁建,0.0021
20140721,601288    ,农业银行,-0.0042
20140721,601328    ,交通银行,-0.0054
20140721,601336    ,新华保险,0.0283
20140722,600016    ,民生银行,0.0151
20140722,600309    ,万华化学,0.0072
20140722,600340    ,华夏幸福,0.0071
20140722,600690    ,青岛海尔,-0.0040
20140722,600703    ,三安光电,0.0044
20140722,600887    ,伊利股份,-0.0039
20140722,601166    ,兴业银行,0.0190
20140722,601186    ,中国铁建,-0.0041
20140722,601288    ,农业银行,0.0000
20140722,601328    ,交通银行,0.0027
20140722,601336    ,新华保险,0.0063
20140723,600016    ,民生银行,-0.0017
20140723,600309    ,万华化学,0.0072
20140723,600340    ,华夏幸福,-0.0127
20140723,600690    ,青岛海尔,0.0265
20140723,600703    ,三安光电,-0.0383
20140723,600887    ,伊利股份,-0.0013
20140723,601166    ,兴业银行,0.0052
20140723,601186    ,中国铁建,0.0185
20140723,601288    ,农业银行,0.0000
20140723,601328    ,交通银行,0.0054
20140723,601336    ,新华保险,0.0382
20140724,600016    ,民生银行,0.0282
20140724,600309    ,万华化学,0.0563
20140724,600340    ,华夏幸福,0.0444
20140724,600690    ,青岛海尔,0.0245
20140724,600703    ,三安光电,-0.0214
20140724,600887    ,伊利股份,0.0207
20140724,601166    ,兴业银行,0.0536
20140724,601186    ,中国铁建,0.0101
20140724,601288    ,农业银行,0.0169
20140724,601328    ,交通银行,0.0269
20140724,601336    ,新华保险,0.0489
20140725,600016    ,民生银行,0.0065
20140725,600309    ,万华化学,0.0049
20140725,600340    ,华夏幸福,-0.0021
20140725,600690    ,青岛海尔,0.0126
20140725,600703    ,三安光电,-0.0172
20140725,600887    ,伊利股份,-0.0013
20140725,601166    ,兴业银行,0.0098
20140725,601186    ,中国铁建,0.0060
20140725,601288    ,农业银行,0.0208
20140725,601328    ,交通银行,0.0052
20140725,601336    ,新华保险,0.0091
20140728,600016    ,民生银行,0.0609
20140728,600309    ,万华化学,0.0104
20140728,600340    ,华夏幸福,0.0107
20140728,600690    ,青岛海尔,-0.0062
20140728,600703    ,三安光电,0.0294
20140728,600887    ,伊利股份,0.0198
20140728,601166    ,兴业银行,0.0561
20140728,601186    ,中国铁建,0.0119
20140728,601288    ,农业银行,0.0327
20140728,601328    ,交通银行,0.0990
20140728,601336    ,新华保险,0.0200
20140729,600016    ,民生银行,-0.0015
20140729,600309    ,万华化学,0.0012
20140729,600340    ,华夏幸福,-0.0252
20140729,600690    ,青岛海尔,0.0175
20140729,600703    ,三安光电,0.0224
20140729,600887    ,伊利股份,0.0157
20140729,601166    ,兴业银行,0.0037
20140729,601186    ,中国铁建,-0.0020
20140729,601288    ,农业银行,-0.0040
20140729,601328    ,交通银行,0.0664
20140729,601336    ,新华保险,-0.0244
20140730,600016    ,民生银行,-0.0045
20140730,600309    ,万华化学,0.0066
20140730,600340    ,华夏幸福,-0.0496
20140730,600690    ,青岛海尔,-0.0117
20140730,600703    ,三安光电,0.0045
20140730,600887    ,伊利股份,0.0306
20140730,601166    ,兴业银行,-0.0027
20140730,601186    ,中国铁建,-0.0138
20140730,601288    ,农业银行,-0.0119
20140730,601328    ,交通银行,-0.0244
20140730,601336    ,新华保险,0.0045
20140731,600016    ,民生银行,0.0106
20140731,600309    ,万华化学,0.0407
20140731,600340    ,华夏幸福,0.0103
20140731,600690    ,青岛海尔,0.0075
20140731,600703    ,三安光电,0.0474
20140731,600887    ,伊利股份,0.0498
20140731,601166    ,兴业银行,0.0137
20140731,601186    ,中国铁建,0.0140
20140731,601288    ,农业银行,0.0120
20140731,601328    ,交通银行,0.0478
20140731,601336    ,新华保险,0.0135
20140801,600016    ,民生银行,-0.0120
20140801,600309    ,万华化学,-0.0230
20140801,600340    ,华夏幸福,-0.0225
20140801,600690    ,青岛海尔,0.0062
20140801,600703    ,三安光电,-0.0108
20140801,600887    ,伊利股份,-0.0015
20140801,601166    ,兴业银行,-0.0136
20140801,601186    ,中国铁建,-0.0197
20140801,601288    ,农业银行,0.0000
20140801,601328    ,交通银行,-0.0283
20140801,601336    ,新华保险,-0.0117
20140804,600016    ,民生银行,0.0183
20140804,600309    ,万华化学,0.0118
20140804,600340    ,华夏幸福,0.0190
20140804,600690    ,青岛海尔,0.0258
20140804,600703    ,三安光电,0.0058
20140804,600887    ,伊利股份,0.0143
20140804,601166    ,兴业银行,0.0165
20140804,601186    ,中国铁建,0.0382
20140804,601288    ,农业银行,0.0040
20140804,601328    ,交通银行,0.0067
20140804,601336    ,新华保险,0.0335
20140805,600016    ,民生银行,-0.0120
20140805,600309    ,万华化学,-0.0151
20140805,600340    ,华夏幸福,-0.0150
20140805,600690    ,青岛海尔,-0.0054
20140805,600703    ,三安光电,0.0224
20140805,600887    ,伊利股份,0.0045
20140805,601166    ,兴业银行,-0.0207
20140805,601186    ,中国铁建,0.0039
20140805,601288    ,农业银行,0.0000
20140805,601328    ,交通银行,-0.0178
20140805,601336    ,新华保险,-0.0103
20140806,600016    ,民生银行,-0.0151
20140806,600309    ,万华化学,-0.0230
20140806,600340    ,华夏幸福,-0.0041
20140806,600690    ,青岛海尔,-0.0355
20140806,600887    ,伊利股份,-0.0096
20140806,601166    ,兴业银行,-0.0193
20140806,601186    ,中国铁建,-0.0058
20140806,601288    ,农业银行,0.0000
20140806,601328    ,交通银行,-0.0045
